ts,open,high,low,close,volume,ema20,atr14,vol_sma20
2024-08-23 01:00:00,21895.0,21913.0,21788.0,21793.0,18931,22102.827432074224,99.44702664515503,17420.2
2024-08-23 02:00:00,21794.0,21859.0,21766.0,21814.0,9725,22075.320057590965,98.98652474192967,17684.9
2024-08-23 03:00:00,21815.0,21889.0,21786.0,21810.0,6653,22050.05148067754,99.27320154607756,17917.35
2024-08-23 04:00:00,21811.0,21849.0,21807.0,21836.0,2572,22029.665625374917,95.1822585785006,18040.55
2024-08-23 05:00:00,21838.0,21842.0,21830.0,21834.0,186,22011.030803910642,89.24066868003628,17609.1
2024-08-23 08:00:00,21948.0,21985.0,21883.0,21910.0,12926,22001.40882258582,93.65204948860512,15999.25
2024-08-23 09:00:00,21912.0,21998.0,21867.0,21903.0,46654,21992.036553768125,96.31976023941904,16377.05
2024-08-23 10:00:00,21901.0,21974.0,21893.0,21947.0,21721,21987.74735817116,95.22549165088911,16421.35
2024-08-23 11:00:00,21947.0,22065.0,21932.0,22058.0,21946,21994.438085964382,97.92367081868275,16787.3
2024-08-23 12:00:00,22056.0,22170.0,22050.0,22146.0,23836,22008.872553967776,99.50055147449113,17417.55
2024-08-23 13:00:00,22146.0,22154.0,22106.0,22131.0,11687,22020.50373930418,95.82194065488463,17372.7
2024-08-23 15:00:00,22119.0,22164.0,22075.0,22124.0,9717,22030.360526037115,95.33465917953573,17447.55
2024-08-23 16:00:00,22124.0,22185.0,22111.0,22182.0,6592,22044.802380700246,93.81075495242605,17550.0
2024-08-23 17:00:00,22181.0,22256.0,22169.0,22237.0,9580,22063.10691587165,93.32427245582419,17858.15
2024-08-23 18:00:00,22237.0,22283.0,22236.0,22256.0,8512,22081.47768578863,90.01539585183676,17747.35
2024-08-23 19:00:00,22256.0,22266.0,22228.0,22251.0,5665,22097.622668094475,86.30001043384841,17192.55
2024-08-23 20:00:00,22250.0,22264.0,22185.0,22246.0,9427,22111.75384256167,85.77858111714495,16602.4
2024-08-23 21:00:00,22247.0,22251.0,22150.0,22195.0,18559,22119.682048031988,86.86582532306316,15606.55
2024-08-23 22:00:00,22195.0,22439.0,22195.0,22303.0,69923,22137.140900600367,98.08969494284437,16999.8
2024-08-23 23:00:00,22303.0,22366.0,22257.0,22279.0,26880,22150.651291019378,98.86900244692693,17084.6
2024-08-24 00:00:00,22278.0,22285.0,22176.0,22244.0,20956,22159.541644255627,99.5926451292893,17185.85
2024-08-24 01:00:00,22245.0,22314.0,22226.0,22283.0,8664,22171.29958289795,98.76459904862578,17132.8
2024-08-24 02:00:00,22285.0,22304.0,22260.0,22271.0,3361,22180.794860717193,94.85284197372394,16968.2
2024-08-24 03:00:00,22274.0,22312.0,22248.0,22293.0,3926,22191.481064458414,92.64906754702938,17035.9
2024-08-24 04:00:00,22293.0,22297.0,22268.0,22287.0,1870,22200.578105938563,88.10270557938442,17120.1
2024-08-24 05:00:00,22287.0,22292.0,22286.0,22292.0,118,22209.28495299203,82.2382266094284,16479.7
2024-08-26 08:00:00,22243.0,22298.0,22233.0,22279.0,8369,22215.924481278504,81.00692470875494,14565.45
2024-08-26 09:00:00,22279.0,22450.0,22275.0,22396.0,58521,22233.07453068055,87.72071580098672,16405.45
2024-08-26 10:00:00,22396.0,22421.0,22256.0,22271.0,32245,22236.686480139546,93.24066467234482,16920.4
2024-08-26 11:00:00,22272.0,22322.0,22192.0,22223.0,25966,22235.383005840544,95.86633148146305,17026.9
2024-08-26 12:00:00,22222.0,22272.0,22180.0,22196.0,18761,22231.63224337954,95.59016494707284,17380.6
2024-08-26 13:00:00,22196.0,22219.0,22131.0,22207.0,20332,22229.286315438632,95.04801030799621,17911.35
2024-08-26 15:00:00,22196.0,22267.0,22182.0,22264.0,8869,22232.592380634953,94.33029528599648,18025.2
2024-08-26 16:00:00,22264.0,22287.0,22247.0,22285.0,6484,22237.583582479245,90.44955990842531,17870.4
2024-08-26 17:00:00,22285.0,22293.0,22260.0,22273.0,4257,22240.95657462408,86.34601991496638,17657.65
2024-08-26 18:00:00,22274.0,22312.0,22255.0,22271.0,6638,22243.81785323131,84.24987563532592,17706.3
2024-08-26 19:00:00,22271.0,22272.0,22200.0,22232.0,8529,22242.692343399754,83.37488451851692,17661.4
2024-08-26 20:00:00,22231.0,22253.0,22204.0,22241.0,6788,22242.531167837875,80.91953562433714,17072.85
2024-08-26 21:00:00,22242.0,22269.0,22206.0,22225.0,14526,22240.8615328057,79.63956879402735,14303.0
2024-08-26 22:00:00,22225.0,22231.0,22029.0,22106.0,37009,22228.017577300394,88.37959959445398,14809.45
2024-08-26 23:00:00,22105.0,22115.0,22048.0,22053.0,15133,22211.349236605118,86.85248533770728,14518.3
2024-08-27 00:00:00,22053.0,22136.0,22042.0,22107.0,9721,22201.411214071297,87.36302209929961,14571.15
2024-08-27 01:00:00,22107.0,22114.0,22003.0,22019.0,8431,22184.038717493077,89.05137766363536,14824.65
2024-08-27 02:00:00,22019.0,22110.0,21993.0,22097.0,6762,22175.74931582707,91.04770783051856,14966.45
2024-08-27 03:00:00,22099.0,22138.0,22057.0,22068.0,3560,22165.48747622449,90.33001441405295,15050.95
2024-08-27 04:00:00,22071.0,22095.0,22060.0,22076.0,1491,22156.964859441206,86.37787052733489,15119.6
2024-08-27 05:00:00,22075.0,22084.0,22074.0,22080.0,161,22149.634872827755,80.92230834681096,14709.2
2024-08-27 08:00:00,22120.0,22125.0,22046.0,22061.0,8732,22141.193456367968,80.78500060775303,12219.75
2024-08-27 09:00:00,22061.0,22166.0,21998.0,22133.0,49511,22140.413127190066,87.01464342148496,13083.05
2024-08-27 10:00:00,22133.0,22135.0,22034.0,22057.0,22870,22132.469019838634,88.01359746280747,12928.25
2024-08-27 11:00:00,22056.0,22088.0,22012.0,22088.0,11103,22128.233875092097,87.15548335832122,12545.35
2024-08-27 12:00:00,22088.0,22152.0,22082.0,22129.0,14910,22128.30683936904,85.93009168986971,12274.25
2024-08-27 13:00:00,22129.0,22208.0,22115.0,22153.0,17851,22130.658568952942,86.4350851405933,12723.35
2024-08-27 15:00:00,22160.0,22250.0,22146.0,22234.0,12514,22140.50061000504,87.68972191626521,13024.85
2024-08-27 16:00:00,22233.0,22300.0,22232.0,22245.0,12714,22150.452932861703,86.28331320796056,13447.7
2024-08-27 17:00:00,22245.0,22272.0,22233.0,22239.0,5159,22158.885986874873,82.90593369310625,13373.75
2024-08-27 18:00:00,22238.0,22242.0,22157.0,22180.0,10813,22160.896845267744,83.05550985788437,13487.95
2024-08-27 19:00:00,22180.0,22243.0,22151.0,22216.0,7676,22166.144764766053,83.69440201089263,13532.35
2024-08-27 20:00:00,22217.0,22227.0,22153.0,22174.0,8181,22166.89288240738,83.0019447244003,13215.1
2024-08-27 21:00:00,22173.0,22179.0,22066.0,22147.0,31669,22164.998322178108,85.14466295837171,12948.1
2024-08-27 22:00:00,22147.0,22234.0,22137.0,22233.0,21362,22171.47467244686,85.99147274705945,13259.55
2024-08-27 23:00:00,22231.0,22265.0,22173.0,22214.0,17244,22175.524703642397,86.42065326512663,13635.7
2024-08-28 00:00:00,22215.0,22235.0,22182.0,22219.0,7146,22179.665208057406,84.03346374618903,13571.45
2024-08-28 01:00:00,22219.0,22289.0,22207.0,22277.0,6610,22188.935188242416,83.88821633574696,13563.85
2024-08-28 02:00:00,22277.0,22318.0,22259.0,22274.0,6037,22197.036598885996,82.11048659747932,13687.7
2024-08-28 03:00:00,22275.0,22279.0,22247.0,22259.0,2390,22202.937875182568,78.53116612623081,13732.65
2024-08-28 04:00:00,22260.0,22277.0,22229.0,22236.0,2176,22206.086648974706,76.35036854578576,13833.4
2024-08-28 05:00:00,22238.0,22247.0,22233.0,22236.0,145,22208.935539548544,71.89677079251534,13404.05
2024-08-28 08:00:00,22183.0,22186.0,22103.0,22186.0,11998,22206.751202448682,76.26128716447853,11528.4
2024-08-28 09:00:00,22185.0,22211.0,22089.0,22120.0,40472,22198.489183167858,79.52833808130148,12408.5
2024-08-28 10:00:00,22119.0,22164.0,22049.0,22154.0,30577,22194.252118104254,82.06202821835137,13382.2
2024-08-28 11:00:00,22153.0,22264.0,22137.0,22250.0,26278,22199.561440189562,85.27188334561198,13950.6
2024-08-28 12:00:00,22251.0,22371.0,22247.0,22361.0,27807,22214.93654112389,88.03817739235399,14448.4
2024-08-28 13:00:00,22363.0,22411.0,22333.0,22400.0,16181,22232.561632445424,87.32116472147156,14631.75
2024-08-28 15:00:00,22422.0,22494.0,22421.0,22493.0,14275,22257.365286498243,87.79822438422359,14709.8
2024-08-28 16:00:00,22492.0,22543.0,22452.0,22534.0,12006,22283.711449688886,88.02692264249333,15052.15
2024-08-28 17:00:00,22534.0,22553.0,22488.0,22507.0,9174,22304.977025908993,86.38214245374381,14970.2
2024-08-28 18:00:00,22508.0,22519.0,22467.0,22491.0,6748,22322.693499631947,83.92627513561925,14923.8
2024-08-28 19:00:00,22491.0,22498.0,22420.0,22433.0,7745,22333.19888061938,83.5029697687893,14902.0
2024-08-28 20:00:00,22432.0,22480.0,22423.0,22463.0,8955,22345.560891988964,81.60990049959007,13766.3
2024-08-28 21:00:00,22462.0,22468.0,22365.0,22386.0,24763,22349.412235609063,83.13776474961935,13936.35
2024-08-28 22:00:00,22383.0,22431.0,22323.0,22338.0,27174,22348.32535602725,84.91363869607511,14432.85
2024-08-28 23:00:00,22337.0,22341.0,22221.0,22308.0,28543,22344.484845929415,87.41980736064117,15502.7
2024-08-29 00:00:00,22307.0,22320.0,22222.0,22317.0,13577,22341.86724155519,88.17553540630966,15851.05
2024-08-29 01:00:00,22316.0,22329.0,22180.0,22183.0,10119,22326.73702807374,92.52014002014468,16055.15
2024-08-29 02:00:00,22181.0,22300.0,22155.0,22294.0,9187,22323.619215876242,96.26870144727721,16395.0
2024-08-29 03:00:00,22294.0,22355.0,22292.0,22300.0,8586,22321.36976674517,93.89236562961456,16715.5
2024-08-29 04:00:00,22299.0,22320.0,22099.0,22165.0,19348,22306.477408007537,102.97148237035637,17675.65
2024-08-29 05:00:00,22165.0,22179.0,22148.0,22154.0,266,22291.955750102057,97.8306622010452,17089.05
2024-08-29 08:00:00,21959.0,22045.0,21885.0,22015.0,21463,22265.579011997102,110.05704347239912,16138.6
2024-08-29 09:00:00,22018.0,22085.0,21941.0,22010.0,49042,22241.238153711663,112.48154036722775,17061.85
2024-08-29 10:00:00,22010.0,22150.0,21982.0,22140.0,28974,22231.59642478674,116.44714462671149,17196.65
2024-08-29 11:00:00,22140.0,22180.0,22113.0,22154.0,19020,22224.206289092766,112.91520572480354,16757.3
2024-08-29 12:00:00,22154.0,22245.0,22152.0,22229.0,19371,22224.66283298869,111.49269103017471,16916.8
2024-08-29 13:00:00,22228.0,22244.0,22152.0,22175.0,15565,22219.933039370724,110.1003559565908,16981.3
2024-08-29 15:00:00,22200.0,22295.0,22194.0,22262.0,14590,22223.939416573514,110.80747338826289,17110.5
2024-08-29 16:00:00,22261.0,22325.0,22256.0,22294.0,13146,22230.611853090322,107.82122528910126,17309.1
2024-08-29 17:00:00,22294.0,22373.0,22293.0,22361.0,12909,22243.029771843627,105.83399491130831,17617.15
2024-08-29 18:00:00,22361.0,22384.0,22315.0,22331.0,8478,22251.4078888109,103.20299527478629,17653.8
2024-08-29 19:00:00,22330.0,22362.0,22293.0,22339.0,9155,22259.749994638434,100.75992418373013,17663.8
2024-08-29 20:00:00,22338.0,22397.0,22297.0,22328.0,15776,22266.24999514906,100.70564388489227,17214.45
2024-08-29 21:00:00,22329.0,22426.0,22310.0,22412.0,26973,22280.13094799201,101.79809789311426,17204.4
2024-08-29 22:00:00,22413.0,22465.0,22396.0,22433.0,26601,22294.689905326104,99.45537661503468,17107.3
2024-08-29 23:00:00,22434.0,22476.0,22411.0,22429.0,12049,22307.481342914092,96.99427828538934,17030.9
2024-08-30 00:00:00,22429.0,22463.0,22416.0,22427.0,6393,22318.86407216037,93.42325840786154,16844.6
2024-08-30 01:00:00,22427.0,22446.0,22399.0,22444.0,4492,22330.781779573666,90.10731137872858,16609.85
2024-08-30 02:00:00,22443.0,22448.0,22222.0,22266.0,17310,22324.612086280937,99.81393199453368,17046.05
2024-08-30 03:00:00,22268.0,22290.0,22202.0,22243.0,9227,22316.839506635137,98.97007970920986,16540.0
2024-08-30 04:00:00,22244.0,22282.0,22216.0,22282.0,3205,22313.52145838417,96.61507401569486,16686.95
2024-08-30 05:00:00,22280.0,22285.0,22271.0,22281.0,125,22310.424176633296,90.71399730028809,15620.05
2024-08-30 08:00:00,22301.0,22338.0,22279.0,22282.0,8733,22307.71711219203,88.44871177883893,13604.6
2024-08-30 09:00:00,22281.0,22309.0,22218.0,22265.0,36893,22303.64881579279,88.63094665177901,14000.55
2024-08-30 10:00:00,22264.0,22309.0,22213.0,22296.0,24183,22302.920357145857,89.15730760522338,14258.7
2024-08-30 11:00:00,22296.0,22325.0,22252.0,22312.0,17211,22303.78508503673,88.00321420485028,14150.7
2024-08-30 12:00:00,22313.0,22365.0,22298.0,22349.0,18078,22308.091267414184,86.50298461878955,14276.35
2024-08-30 13:00:00,22348.0,22356.0,22282.0,22322.0,16244,22309.415908612835,85.60991428887603,14359.05
2024-08-30 15:00:00,22322.0,22393.0,22290.0,22391.0,11515,22317.185822078278,86.85206326824203,14277.5
2024-08-30 16:00:00,22389.0,22392.0,22355.0,22362.0,6466,22321.453839023205,83.29120160622475,13955.35
2024-08-30 17:00:00,22362.0,22368.0,22326.0,22345.0,5361,22323.696330544804,80.34183006292298,13799.5
2024-08-30 18:00:00,22346.0,22350.0,22277.0,22336.0,8558,22324.868108588158,79.81741362985704,13769.65
2024-08-30 19:00:00,22335.0,22340.0,22295.0,22325.0,4792,22324.880669675,77.33045551343868,13220.45
2024-08-30 20:00:00,22326.0,22381.0,22298.0,22300.0,12471,22322.511082086905,77.7354229767645,12495.35
2024-08-30 21:00:00,22302.0,22332.0,22260.0,22329.0,21496,22323.129074269105,77.3257499069956,12240.1
2024-08-30 22:00:00,22328.0,22348.0,22218.0,22222.0,23271,22313.497733862525,81.08819634221021,12801.2
2024-08-30 23:00:00,22224.0,22231.0,22140.0,22179.0,24484,22300.688425875618,81.79618231776662,13705.75
2024-08-31 00:00:00,22179.0,22187.0,22095.0,22161.0,17044,22287.384766268417,82.52502643792614,14333.35
2024-08-31 01:00:00,22160.0,22186.0,22138.0,22162.0,6559,22275.44335995714,80.05895312093142,13795.8
2024-08-31 02:00:00,22163.0,22255.0,22153.0,22243.0,7246,22272.3535161517,81.62617075515061,13696.75
2024-08-31 03:00:00,22243.0,22286.0,22206.0,22276.0,6193,22272.700800327726,81.51001570121127,13846.15
2024-08-31 04:00:00,22277.0,22306.0,22257.0,22297.0,4404,22275.015009820323,79.18787172255333,14060.1
2024-08-31 05:00:00,22299.0,22300.0,22288.0,22296.0,192,22277.013580313625,74.38873802808524,13633.05
2024-09-02 08:00:00,22323.0,22436.0,22304.0,22392.0,15791,22287.964667902805,79.07525674036486,12577.95
2024-09-02 09:00:00,22392.0,22447.0,22277.0,22296.0,46674,22288.729937626347,85.56988125891023,13702.5
2024-09-02 10:00:00,22297.0,22315.0,22191.0,22237.0,38503,22283.803276900027,88.31488974041665,14767.1
2024-09-02 11:00:00,22236.0,22274.0,22181.0,22227.0,18363,22278.393441004784,88.64954047324403,14781.35
2024-09-02 12:00:00,22228.0,22242.0,22178.0,22200.0,13623,22270.92739900433,86.88885901086945,14650.3
2024-09-02 13:00:00,22200.0,22242.0,22172.0,22221.0,12487,22266.172408622966,85.68251193866449,14698.9
2024-09-02 15:00:00,22210.0,22220.0,22060.0,22126.0,17410,22252.82265542078,91.06233251447418,15246.1
2024-09-02 16:00:00,22126.0,22181.0,22120.0,22160.0,8489,22243.98240252356,88.9150230491546,15402.5
2024-09-02 17:00:00,22160.0,22204.0,22138.0,22181.0,7327,22237.9840784737,87.2782356885007,15340.95
2024-09-02 18:00:00,22180.0,22192.0,22158.0,22176.0,3113,22232.080832904776,83.47264742503637,15257.0
2024-09-02 19:00:00,22176.0,22185.0,22162.0,22178.0,2359,22226.930277390038,79.15317260896234,14751.4
2024-09-02 20:00:00,22178.0,22217.0,22178.0,22201.0,5097,22224.46072716242,76.28508885117932,13931.45
2024-09-02 21:00:00,22201.0,22236.0,22184.0,22209.0,6552,22222.988276956472,74.55043964752366,13095.5
2024-09-02 22:00:00,22208.0,22215.0,22166.0,22205.0,6623,22221.275107722522,72.72540824412911,12202.45
2024-09-02 23:00:00,22205.0,22228.0,22201.0,22220.0,4504,22221.153668891806,69.45930765526275,11575.45
2024-09-03 00:00:00,22220.0,22266.0,22218.0,22243.0,7354,22223.23427185449,67.92649996560112,11615.2
2024-09-03 01:00:00,22244.0,22257.0,22230.0,22231.0,1269,22223.973865011205,65.00317853948675,11316.35
2024-09-03 02:00:00,22230.0,22246.0,22221.0,22234.0,1035,22224.928735010137,62.14580864380913,11058.45
2024-09-03 03:00:00,22234.0,22246.0,22213.0,22229.0,1069,22225.31647453298,60.06396516925134,10891.7
2024-09-03 04:00:00,22228.0,22236.0,22191.0,22215.0,2756,22224.33395314889,58.98796765716196,11019.9
2024-09-03 05:00:00,22213.0,22216.0,22210.0,22211.0,59,22223.064052848993,55.203112824507535,10233.3
2024-09-03 08:00:00,22208.0,22218.0,22175.0,22215.0,6848,22222.296047815755,54.33146190847128,8242.0
2024-09-03 09:00:00,22216.0,22313.0,22185.0,22304.0,41241,22230.077376595207,59.59350034358047,8378.9
2024-09-03 10:00:00,22303.0,22304.0,22128.0,22134.0,39215,22220.927150252806,67.90825031903901,9421.5
2024-09-03 11:00:00,22135.0,22144.0,22054.0,22109.0,33557,22210.2674216573,69.48623243910765,10418.2
2024-09-03 12:00:00,22110.0,22131.0,22085.0,22092.0,10809,22199.00385768994,67.80864440774283,10334.3
2024-09-03 13:00:00,22091.0,22129.0,22008.0,22058.0,16120,22185.574918862327,71.60802695004692,10269.8
2024-09-03 15:00:00,22080.0,22150.0,22065.0,22105.0,13919,22177.901117065914,73.064596453615,10541.3
2024-09-03 16:00:00,22104.0,22130.0,22052.0,22054.0,9559,22166.101010678685,73.41712527835678,10652.9
2024-09-03 17:00:00,22056.0,22057.0,21975.0,22008.0,14047,22151.04377156643,74.03018775847416,11199.6
2024-09-03 18:00:00,22008.0,22017.0,21961.0,22014.0,7529,22137.991983798198,72.74231720429744,11458.1
2024-09-03 19:00:00,22014.0,22030.0,21983.0,22022.0,4915,22126.945128198367,70.90358026113334,11449.0
2024-09-03 20:00:00,22022.0,22054.0,21997.0,22000.0,7939,22114.855115989,69.91046738533811,11518.35
2024-09-03 21:00:00,22000.0,22022.0,21785.0,21825.0,34875,22087.24986684719,81.8454340006711,12930.95
2024-09-03 22:00:00,21822.0,21832.0,21500.0,21536.0,54032,22034.74987952841,99.71361728633745,15407.35
2024-09-03 23:00:00,21535.0,21662.0,21486.0,21552.0,34131,21988.7737005257,105.16264462302763,16746.2
2024-09-04 00:00:00,21552.0,21594.0,21527.0,21544.0,12935,21946.414300475633,102.43674143566852,17329.5
2024-09-04 01:00:00,21543.0,21558.0,21458.0,21489.0,8817,21902.85103376367,102.26268847597791,17718.6
2024-09-04 02:00:00,21488.0,21490.0,21415.0,21430.0,7810,21857.817601976654,100.31535358483664,18055.65
2024-09-04 03:00:00,21428.0,21458.0,21351.0,21394.0,6615,21813.644497026497,100.79282832877688,18248.6
2024-09-04 04:00:00,21392.0,21445.0,21336.0,21358.0,5815,21770.249783023974,101.3790548767214,18536.4
2024-09-04 05:00:00,21359.0,21363.0,21351.0,21353.0,267,21730.51170845026,94.9948366712413,18207.35
2024-09-04 08:00:00,21236.0,21277.0,21025.0,21033.0,27032,21664.08202193119,111.6380626232955,17496.9
2024-09-04 09:00:00,21033.0,21345.0,20827.0,21278.0,108890,21627.312305556792,140.6639152930601,20980.65
2024-09-04 10:00:00,21278.0,21337.0,21193.0,21195.0,36454,21586.139705027574,140.90220705784154,21125.5
2024-09-04 11:00:00,21195.0,21267.0,21115.0,21146.0,28263,21544.221637882092,141.69490655371,21998.2
2024-09-04 12:00:00,21147.0,21235.0,21091.0,21103.0,23020,21502.200529512367,141.85955608558785,22343.2
2024-09-04 13:00:00,21102.0,21116.0,20932.0,20940.0,27649,21448.65762193976,144.86958779376016,23029.7
2024-09-04 15:00:00,20957.0,21103.0,20916.0,21077.0,22513,21413.2616579455,147.87890295134872,23677.4
2024-09-04 16:00:00,21077.0,21102.0,21015.0,21080.0,12207,21381.522452426878,143.53040988339527,23585.4
2024-09-04 17:00:00,21080.0,21182.0,21057.0,21154.0,15233,21359.853647433843,142.20680917743846,23970.6
2024-09-04 18:00:00,21154.0,21162.0,21057.0,21058.0,10840,21331.105681011573,139.54917995047856,24266.85
2024-09-04 19:00:00,21057.0,21118.0,21015.0,21088.0,10874,21307.95275901047,136.9385242397301,24413.6
2024-09-04 20:00:00,21087.0,21139.0,21060.0,21121.0,10340,21290.147734342805,132.80005822260654,23186.85
2024-09-04 21:00:00,21121.0,21303.0,21088.0,21266.0,32647,21287.847950119678,138.6714826352775,22117.6
2024-09-04 22:00:00,21267.0,21398.0,21104.0,21397.0,47007,21298.24338344161,149.7663767327577,22761.4
2024-09-04 23:00:00,21397.0,21422.0,21222.0,21259.0,26103,21294.505918351937,153.35449268041785,23419.8
2024-09-05 00:00:00,21257.0,21333.0,21196.0,21316.0,14954,21296.552973746988,152.18631463181657,23726.65
2024-09-05 01:00:00,21316.0,21321.0,21232.0,21242.0,6001,21291.35745243775,147.67300644382968,23636.2
2024-09-05 02:00:00,21242.0,21270.0,21166.0,21175.0,5867,21280.275790300824,144.55350598355614,23598.8
2024-09-05 03:00:00,21174.0,21246.0,21139.0,21231.0,4859,21275.582857891222,141.8711126990164,23551.0
2024-09-05 04:00:00,21233.0,21240.0,21181.0,21234.0,2142,21271.622585711106,135.95174750622954,23644.75
2024-09-05 05:00:00,21235.0,21245.0,21229.0,21237.0,257,21268.32519659576,127.38376554149886,22306.0
2024-09-05 08:00:00,21300.0,21315.0,21248.0,21248.0,8858,21266.389463586638,123.85635371710609,17304.4
2024-09-05 09:00:00,21249.0,21453.0,21245.0,21396.0,57088,21278.733324197434,129.86661416588422,18336.1
2024-09-05 10:00:00,21396.0,21416.0,21273.0,21366.0,33493,21287.04443617863,130.80471315403534,18597.6
2024-09-05 11:00:00,21367.0,21386.0,21254.0,21258.0,20421,21284.27829939971,130.89009078588995,18467.65
2024-09-05 12:00:00,21257.0,21268.0,21111.0,21121.0,29220,21268.727985171165,132.75508430118353,18546.2
2024-09-05 13:00:00,21121.0,21190.0,21055.0,21184.0,24940,21260.658653250102,132.91543542252757,18667.55
2024-09-05 15:00:00,21164.0,21363.0,21163.0,21362.0,23349,21270.310210083426,137.70719003520418,19224.65
2024-09-05 16:00:00,21361.0,21381.0,21323.0,21338.0,11601,21276.756856742148,132.01381931840388,19043.05
2024-09-05 17:00:00,21339.0,21340.0,21258.0,21296.0,11563,21278.58953705242,128.4414036528036,19079.2
2024-09-05 18:00:00,21295.0,21343.0,21280.0,21335.0,6272,21283.961962095047,123.76701767760333,18849.1
2024-09-05 19:00:00,21334.0,21342.0,21272.0,21282.0,6837,21283.775108562186,119.92651641491739,18673.95
2024-09-05 20:00:00,21284.0,21300.0,21125.0,21230.0,30466,21278.653669651503,123.86033667099473,18564.9
2024-09-05 21:00:00,21231.0,21352.0,21204.0,21345.0,26454,21284.97236777993,125.58459833735225,17537.25
2024-09-05 22:00:00,21344.0,21471.0,21326.0,21366.0,40097,21292.68928513422,126.9714127418271,18236.95
2024-09-05 23:00:00,21366.0,21369.0,21239.0,21257.0,24887,21289.290305597628,127.18774040312516,18733.6
2024-09-06 00:00:00,21259.0,21364.0,21246.0,21336.0,13764,21293.738847921664,126.53147323147337,19121.75
2024-09-06 01:00:00,21338.0,21377.0,21264.0,21374.0,7892,21301.38276716722,125.56493942922528,19223.0
2024-09-06 02:00:00,21374.0,21399.0,21347.0,21360.0,4412,21306.96536077034,120.31030089856633,19200.65
2024-09-06 03:00:00,21356.0,21374.0,21296.0,21321.0,3623,21308.301993077926,117.28813654866873,19274.7
2024-09-06 04:00:00,21326.0,21379.0,21324.0,21356.0,2456,21312.84466040384,113.05326965233525,19384.65
2024-09-06 05:00:00,21355.0,21361.0,21351.0,21358.0,127,21317.145168936808,105.69232182002558,18948.1
2024-09-06 08:00:00,21208.0,21246.0,21155.0,21226.0,15006,21308.464676657113,112.64287026145233,16844.0
2024-09-06 09:00:00,21225.0,21353.0,21013.0,21322.0,81370,21309.753755070724,128.88266524277716,19237.85
2024-09-06 10:00:00,21319.0,21435.0,21291.0,21329.0,40774,21311.586730778272,129.96247486829307,20255.5
2024-09-06 11:00:00,21329.0,21396.0,21325.0,21346.0,18422,21314.864184989867,125.75086952055786,19715.6
2024-09-06 12:00:00,21347.0,21399.0,21330.0,21390.0,14887,21322.019976895597,121.69723598337515,19212.95
2024-09-06 13:00:00,21390.0,21394.0,21308.0,21314.0,12095,21321.256169572207,119.14743341313407,18650.25
2024-09-06 15:00:00,21303.0,21317.0,21203.0,21284.0,20266,21317.707962946282,118.7797595979102,19083.5
2024-09-06 16:00:00,21284.0,21285.0,21160.0,21204.0,13439,21306.878633141874,119.22406248377376,19177.3
2024-09-06 17:00:00,21201.0,21244.0,21161.0,21241.0,9744,21300.604477604553,116.6366294492185,19350.9
2024-09-06 18:00:00,21242.0,21252.0,21185.0,21208.0,6655,21291.785003546975,113.09115591713147,19341.8
2024-09-06 19:00:00,21207.0,21246.0,21190.0,21241.0,4966,21286.9483365425,109.01321620876494,18066.8
2024-09-06 20:00:00,21241.0,21530.0,21222.0,21422.0,41920,21299.81039972893,123.22655790813889,18840.1
2024-09-06 21:00:00,21421.0,21460.0,21210.0,21228.0,40686,21292.97131404046,132.28180377184324,18869.55
2024-09-06 22:00:00,21228.0,21231.0,20731.0,20808.0,67926,21246.78356984613,158.5473892167116,21021.5
2024-09-06 23:00:00,20808.0,21024.0,20748.0,20825.0,49450,21206.61370605126,166.9368614155179,22805.8
2024-09-07 00:00:00,20825.0,20844.0,20685.0,20717.0,21558,21159.983829284472,166.36994274298092,23489.1
2024-09-07 01:00:00,20716.0,20817.0,20690.0,20739.0,16144,21119.89013125738,163.55780397562515,24075.7
2024-09-07 02:00:00,20738.0,20742.0,20646.0,20663.0,9858,21076.376785423345,158.7322465487948,24387.45
2024-09-07 03:00:00,20664.0,20735.0,20626.0,20648.0,6618,21035.578996335407,155.17994322388088,24595.55
2024-09-07 04:00:00,20650.0,20671.0,20549.0,20562.0,6512,20990.476234779653,152.80994727931798,24914.8
2024-09-07 05:00:00,20561.0,20565.0,20550.0,20550.0,203,20948.52611718159,142.96637961650958,24174.65
2024-09-09 08:00:00,20730.0,20796.0,20610.0,20751.0,21877,20929.714106021438,150.32592392961607,21200.0
2024-09-09 09:00:00,20752.0,21017.0,20746.0,20986.0,72784,20935.074667352732,158.94550079178634,22800.5
2024-09-09 10:00:00,20988.0,21000.0,20887.0,20953.0,31251,20936.781841890566,155.66367930665876,23441.95
2024-09-09 11:00:00,20953.0,20997.0,20930.0,20970.0,16015,20939.94547599623,149.33055935618313,23498.35
2024-09-09 12:00:00,20970.0,21111.0,20956.0,21077.0,26271,20952.99828780611,149.73551940217007,24207.15
2024-09-09 13:00:00,21077.0,21125.0,21066.0,21079.0,14168,20964.998450872194,143.25441087344365,23902.25
2024-09-09 15:00:00,21108.0,21203.0,21097.0,21183.0,15081,20985.76050317008,141.8790958110548,23984.35
2024-09-09 16:00:00,21183.0,21195.0,21072.0,21113.0,13219,20997.878550487214,140.53058896740802,24158.1
2024-09-09 17:00:00,21116.0,21162.0,21116.0,21156.0,7583,21012.937736155098,133.9926897554503,24204.5
